,property_id,date_obtained,price,livable_area,heating_type,has_photovoltaic_panels,has_double_glazing,number_of_bathrooms,number_of_bedrooms,number_of_toilets,has_living_room,has_attic,has_basement,has_terrace,terrace_surface,has_garden,garden_surface,energy_label,primary_energy_consumption,postal_code,latitude,longitude,year_built,building_condition,property_size,flood_zone_type,cadastral_income,age,price_sq,property_type_HOUSE
5984,11422261,2024-06-30,485.0,152.0,GAS,False,False,2.0,3.0,2.0,True,False,False,True,7.0,False,0.0,A,74.0,9000,51.04776829999999,3.7102614,2013.0,AS_NEW,,NON_FLOOD_ZONE,1130.0,11.0,3.1907894736842106,False
31636,11172571,2024-06-30,280.0,83.0,GAS,False,True,1.0,3.0,1.0,True,False,False,True,1.0,False,0.0,B,160.0,9000,51.0596805,3.6960394,,AS_NEW,32.0,Unknown,731.0,,3.3734939759036147,True
38932,11099210,2024-06-30,1300.0,300.0,GAS,False,False,6.0,6.0,3.0,False,False,False,False,0.0,True,40.0,B,171.0,9050,51.0363532,3.7414091,,AS_NEW,148.0,Unknown,624.0,,4.333333333333333,True
44603,11313498,2024-06-30,620.0,213.0,GAS,True,True,2.0,3.0,4.0,True,True,True,True,16.0,True,20.0,B,119.0,9000,51.05909699999999,3.7125338,1890.0,AS_NEW,89.0,NON_FLOOD_ZONE,587.0,134.0,2.9107981220657275,True
127329,11161095,2024-06-30,1199.0,550.0,Unknown,False,False,5.0,9.0,4.0,True,False,True,True,1.0,False,0.0,E,404.0,9000,51.0498854,3.7178258,1925.0,TO_RENOVATE,161.0,NON_FLOOD_ZONE,2100.0,99.0,2.18,True
112887,11314887,2024-06-30,465.0,136.0,FUELOIL,False,True,1.0,3.0,1.0,True,False,False,True,20.0,False,0.0,C,204.0,9000,51.04126309999999,3.735708299999999,1958.0,TO_BE_DONE_UP,,NON_FLOOD_ZONE,1152.0,66.0,3.4191176470588234,False
54642,11397416,2024-06-30,649.0,1300.0,FUELOIL,False,True,3.0,6.0,7.0,False,True,True,True,0.0,False,0.0,E,420.0,9820,51.0205054,3.7542257,1950.0,Unknown,1257.0,NON_FLOOD_ZONE,1281.0,74.0,0.49923076923076926,True
80098,11373825,2024-06-30,375.0,110.0,GAS,False,True,1.0,1.0,1.0,True,True,False,True,12.0,True,21.0,C,232.0,9000,51.047916,3.7112176,,GOOD,66.0,Unknown,873.0,,3.409090909090909,True
11153,11406894,2024-06-30,199.0,92.0,Unknown,False,False,1.0,3.0,1.0,False,True,False,False,0.0,False,0.0,F,621.0,9000,51.0612079,3.708961099999999,,TO_RENOVATE,59.0,NON_FLOOD_ZONE,294.0,,2.1630434782608696,True
121182,11426876,2024-06-30,379.0,168.0,GAS,False,True,1.0,3.0,2.0,True,False,False,True,31.0,False,0.0,C,217.0,9940,51.16877820000001,3.7653379,1974.0,Unknown,829.0,NON_FLOOD_ZONE,830.0,50.0,2.255952380952381,True
91320,11402329,2024-06-30,500.0,145.0,Unknown,False,False,1.0,3.0,2.0,False,False,False,True,20.0,True,200.0,A,46.0,9820,50.98143,3.746607,2015.0,AS_NEW,346.0,Unknown,901.0,9.0,3.4482758620689653,True
5894,11403586,2024-06-30,379.0,85.0,Unknown,False,True,1.0,2.0,2.0,True,False,False,False,0.0,False,0.0,B,154.1249146757679,9000,51.03055699999999,3.7167103,,Unknown,,NON_FLOOD_ZONE,972.0,,4.458823529411765,False
5872,11144907,2024-06-30,650.0,44.0,GAS,False,True,4.0,4.0,1.0,True,False,True,False,0.0,False,0.0,C,254.0,9000,51.0623467,3.7249129,,GOOD,,Unknown,1376.0,,14.772727272727273,False
6518,11410153,2024-06-30,349.9,98.0,GAS,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,B,149.0,9000,51.037619,3.738519,2005.0,GOOD,,NON_FLOOD_ZONE,1011.0,19.0,3.5704081632653057,False
78582,11407387,2024-06-30,235.0,85.0,Unknown,False,False,1.0,2.0,1.0,True,False,False,True,15.0,True,80.0,E,437.0,9000,51.0738293,3.7145274,1955.0,TO_BE_DONE_UP,,Unknown,758.0,69.0,2.764705882352941,False
91354,11400228,2024-06-30,395.0,118.0,Unknown,True,True,1.0,2.0,1.0,True,False,False,True,0.0,False,0.0,A,40.0,9940,51.12410029999999,3.7218254,2020.0,AS_NEW,,NON_FLOOD_ZONE,871.0,4.0,3.347457627118644,False
5947,11342365,2024-06-30,364.0,153.0,Unknown,False,False,1.0,3.0,2.0,True,True,True,False,0.0,False,0.0,F,571.0,9040,51.0650041,3.759674,1961.0,Unknown,330.0,Unknown,870.0,63.0,2.3790849673202614,True
5962,11405443,2024-06-30,275.0,63.0,GAS,False,True,1.0,1.0,1.0,True,False,False,True,6.0,False,0.0,B,152.0,9000,51.0666811,3.725749399999999,,Unknown,50.0,NON_FLOOD_ZONE,180.0,,4.365079365079365,True
119982,11296272,2024-06-30,649.0,230.0,GAS,False,True,1.0,4.0,2.0,True,True,True,True,100.0,True,700.0,C,255.0,9820,51.0146452,3.749894899999999,1998.0,Unknown,1241.0,NON_FLOOD_ZONE,1584.0,26.0,2.8217391304347825,True
43936,11334641,2024-06-30,174.9,60.0,Unknown,False,True,1.0,1.0,1.0,True,False,False,False,0.0,False,0.0,C,285.0,9000,51.06520219999999,3.6905796,,TO_BE_DONE_UP,,NON_FLOOD_ZONE,668.0,,2.915,False
90139,11395684,2024-06-30,395.0,82.0,Unknown,True,False,1.0,1.0,1.0,False,False,False,True,23.0,False,0.0,B,154.1249146757679,9040,51.064855,3.7528238,,JUST_RENOVATED,,Unknown,996.0,,4.817073170731708,False
105252,11307601,2024-06-30,360.0,241.0,Unknown,False,False,1.0,3.0,2.0,False,False,False,False,0.0,False,0.0,D,337.0,9000,51.0514017,3.7410194,,Unknown,69.0,Unknown,597.0,,1.4937759336099585,True
54656,11378082,2024-06-30,1545.0,316.0,GAS,True,True,2.0,4.0,4.0,True,False,False,True,50.0,False,0.0,A,45.0,9820,50.9766024,3.7426784,2014.0,AS_NEW,1993.0,Unknown,2615.0,10.0,4.889240506329114,True
80225,11406897,2024-06-30,525.0,181.0,GAS,False,True,1.0,3.0,1.0,False,True,False,False,0.0,False,0.0,C,286.0,9031,51.0566745,3.6627387,1989.0,GOOD,666.0,NON_FLOOD_ZONE,1372.0,35.0,2.9005524861878453,True
54332,11428377,2024-06-30,279.0,48.0,Unknown,False,True,1.0,1.0,1.0,True,False,False,False,0.0,False,0.0,A,67.77248355263157,9000,51.057073,3.7347533,,Unknown,0.0,NON_FLOOD_ZONE,730.0,,5.8125,True
105333,11350730,2024-06-30,725.0,252.0,ELECTRIC,True,True,1.0,4.0,2.0,True,True,True,True,50.0,True,320.0,C,265.0,9051,51.0150022,3.6681568,1987.0,AS_NEW,604.0,NON_FLOOD_ZONE,1658.0,37.0,2.876984126984127,True
112826,11369615,2024-06-30,2325.0,471.0,Unknown,True,True,8.0,8.0,8.0,False,False,False,False,0.0,False,0.0,A,67.77248355263157,9000,51.0511932,3.7329329,2025.0,GOOD,471.0,Unknown,3776.0,-1.0,4.936305732484076,True
10492,11289481,2024-06-30,430.0,200.0,GAS,False,True,2.0,4.0,1.0,False,False,False,False,0.0,False,0.0,C,221.0,9000,51.0659626,3.7085123,,Unknown,148.0,NON_FLOOD_ZONE,955.0,,2.15,True
44263,11418667,2024-06-30,245.0,80.0,Unknown,False,False,1.0,2.0,1.0,True,False,True,False,0.0,False,0.0,B,181.0,9040,51.0499191,3.747294,1962.0,JUST_RENOVATED,,Unknown,773.0,62.0,3.0625,False
79704,11371127,2024-06-30,1150.0,403.0,GAS,False,True,2.0,4.0,4.0,True,True,False,True,0.0,False,0.0,D,303.0,9000,51.0654761,3.7110074,1907.0,AS_NEW,326.0,NON_FLOOD_ZONE,1053.0,117.0,2.8535980148883375,True
90572,11389680,2024-06-30,349.0,86.0,GAS,False,True,1.0,2.0,1.0,False,False,False,True,8.0,False,0.0,C,251.17550274223035,9000,51.0340548,3.7203216,,Unknown,,NON_FLOOD_ZONE,928.0,,4.058139534883721,False
54514,11359765,2024-06-30,275.0,189.0,GAS,False,True,2.0,5.0,2.0,False,False,True,False,0.0,False,0.0,D,350.0,9000,51.0585794,3.703651199999999,,Unknown,54.0,NON_FLOOD_ZONE,467.0,,1.4550264550264551,True
738,11401429,2024-06-30,895.0,256.0,Unknown,True,True,2.0,3.0,2.0,False,False,True,False,0.0,False,0.0,A,47.0,9940,51.1204243,3.6686167,2011.0,Unknown,1033.0,NON_FLOOD_ZONE,1262.0,13.0,3.49609375,True
44344,11369611,2024-06-30,272.0,38.0,Unknown,True,True,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,A,67.77248355263157,9000,51.04443329999999,3.7416781,2025.0,GOOD,38.0,Unknown,719.0,-1.0,7.157894736842105,True
104986,11368767,2024-06-30,365.0,163.0,GAS,False,True,2.0,3.0,2.0,False,False,False,True,6.0,False,0.0,B,177.0,9032,51.1002709,3.7119213,,Unknown,89.0,NON_FLOOD_ZONE,671.0,,2.2392638036809815,True
110744,11428033,2024-06-30,425.0,189.0,Unknown,False,False,1.0,3.0,1.0,False,True,False,False,0.0,False,0.0,D,399.0,9000,51.01065149999999,3.6694566,1977.0,TO_BE_DONE_UP,772.0,NON_FLOOD_ZONE,947.0,47.0,2.248677248677249,True
58858,11371501,2024-06-30,359.0,154.0,Unknown,False,True,1.0,3.0,2.0,True,False,True,False,0.0,False,0.0,D,345.0,9000,51.02458859999999,3.7076669,1968.0,GOOD,,Unknown,1675.0,56.0,2.331168831168831,False
117643,11105719,2024-06-30,549.0,210.0,ELECTRIC,False,True,2.0,4.0,2.0,True,False,False,False,0.0,False,0.0,E,444.0,9031,51.03658739999999,3.6162273,,Unknown,1300.0,NON_FLOOD_ZONE,523.0,,2.6142857142857143,True
79725,11289482,2024-06-30,430.0,200.0,GAS,False,True,2.0,4.0,1.0,False,False,False,False,0.0,False,0.0,C,221.0,9000,51.0659626,3.7085123,,Unknown,148.0,NON_FLOOD_ZONE,955.0,,2.15,True
671,11418736,2024-06-30,529.0,141.0,GAS,True,True,2.0,3.0,2.0,False,False,False,False,0.0,True,241.0,C,234.0,9031,51.0546304,3.6444153,1968.0,GOOD,332.0,Unknown,932.0,56.0,3.75177304964539,True
91076,11406917,2024-06-30,345.0,140.0,Unknown,False,True,2.0,3.0,2.0,True,False,False,True,0.0,False,0.0,A,94.0,9940,51.1236234,3.7369333,2015.0,GOOD,,NON_FLOOD_ZONE,759.0,9.0,2.4642857142857144,False
6083,11394226,2024-06-30,1200.0,313.0,GAS,False,True,3.0,6.0,2.0,False,False,False,False,0.0,False,0.0,C,201.0,9000,51.0584512,3.7203323,1900.0,AS_NEW,160.0,NON_FLOOD_ZONE,629.0,124.0,3.8338658146964857,True
44090,11428462,2024-06-30,345.0,157.0,GAS,False,True,1.0,4.0,1.0,True,False,False,False,0.0,True,15.0,B,200.0,9040,51.0636489,3.7526695,1900.0,AS_NEW,106.0,NON_FLOOD_ZONE,319.0,124.0,2.1974522292993632,True
105172,11387936,2024-06-30,575.0,257.0,GAS,False,True,1.0,4.0,1.0,False,True,False,True,0.0,False,0.0,D,384.0,9820,50.9662318,3.7547562,1988.0,Unknown,1436.0,Unknown,1256.0,36.0,2.237354085603113,True
79934,11416696,2024-06-30,319.0,65.0,GAS,False,False,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,B,145.0,9000,51.0481828,3.717959199999999,2015.0,GOOD,0.0,NON_FLOOD_ZONE,789.0,9.0,4.907692307692308,True
112901,11358394,2024-06-30,369.0,114.0,Unknown,True,True,2.0,4.0,2.0,False,False,False,False,0.0,False,0.0,A,97.0,9050,51.0334598,3.742263899999999,,GOOD,62.0,NON_FLOOD_ZONE,599.0,,3.236842105263158,True
121089,11404128,2024-06-30,635.0,176.0,Unknown,False,False,1.0,3.0,2.0,False,False,False,False,0.0,False,0.0,B,159.0,9000,51.0599275,3.7141611,,GOOD,,NON_FLOOD_ZONE,1353.0,,3.6079545454545454,False
20989,11170889,2024-06-30,389.0,150.0,Unknown,False,True,1.0,4.0,2.0,True,True,True,True,40.0,True,60.0,F,506.0,9000,51.0744151,3.712543399999999,,Unknown,168.0,Unknown,688.0,,2.5933333333333333,True
27482,11380908,2024-06-30,1120.0,195.0,GAS,False,True,1.0,2.0,2.0,True,False,True,True,12.0,False,0.0,B,128.0,9000,51.0548067,3.7273881,2012.0,AS_NEW,,NON_FLOOD_ZONE,1815.0,12.0,5.743589743589744,False
124516,11235937,2024-06-30,524.0,160.0,Unknown,False,True,2.0,4.0,2.0,False,False,False,False,0.0,False,0.0,B,124.0,9000,51.0409613,3.7215871,1969.0,JUST_RENOVATED,,NON_FLOOD_ZONE,1188.0,55.0,3.275,False
54423,11403996,2024-06-30,455.0,163.0,Unknown,False,True,1.0,4.0,2.0,False,False,False,False,0.0,False,0.0,F,1026.0,9940,51.1192011,3.7203393,1969.0,TO_RENOVATE,1533.0,NON_FLOOD_ZONE,992.0,55.0,2.791411042944785,True
79834,11342761,2024-06-30,395.0,200.0,GAS,False,True,1.0,3.0,2.0,True,False,False,False,0.0,False,0.0,F,590.0,9000,51.0483187,3.7419801,1880.0,GOOD,125.0,NON_FLOOD_ZONE,423.0,144.0,1.975,True
117627,11374243,2024-06-30,624.0,186.0,GAS,False,False,1.0,4.0,2.0,False,False,True,False,0.0,False,0.0,D,399.0,9000,51.04412929999999,3.7308121,1929.0,TO_RENOVATE,103.0,NON_FLOOD_ZONE,1243.0,95.0,3.3548387096774195,True
27504,11418873,2024-06-30,365.0,154.0,Unknown,False,False,1.0,3.0,1.0,False,False,False,False,0.0,False,0.0,C,297.0,9032,51.08258410000001,3.7095882,1967.0,Unknown,414.0,NON_FLOOD_ZONE,1038.0,57.0,2.3701298701298703,True
90479,11147491,2024-06-30,278.0,100.0,GAS,False,True,1.0,3.0,1.0,True,False,True,True,6.0,False,0.0,B,166.0,9000,51.0534123,3.6994602,,GOOD,,NON_FLOOD_ZONE,822.0,,2.78,False
127345,11430129,2024-06-30,189.0,30.0,Unknown,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,B,158.0,9000,51.0670799,3.7291675,,AS_NEW,50.0,NON_FLOOD_ZONE,596.0,,6.3,True
44756,11389299,2024-06-30,515.0,105.0,GAS,False,True,2.0,2.0,2.0,False,False,False,False,0.0,False,0.0,A,84.0,9000,51.0559113,3.7143409,2020.0,GOOD,,NON_FLOOD_ZONE,1175.0,4.0,4.904761904761905,False
27241,11383577,2024-06-30,250.0,88.0,GAS,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,B,159.0,9000,51.0748673,3.7133242,,AS_NEW,,NON_FLOOD_ZONE,780.0,,2.840909090909091,False
44993,11416550,2024-06-30,349.0,211.0,FUELOIL,False,True,1.0,3.0,1.0,True,False,True,False,0.0,False,0.0,F,728.1469298245614,9940,51.1560014,3.7266543,1939.0,TO_RENOVATE,864.0,NON_FLOOD_ZONE,834.0,85.0,1.6540284360189574,True
39411,11420206,2024-06-30,525.0,180.0,GAS,False,True,2.0,4.0,2.0,True,False,False,False,0.0,False,0.0,A,64.0,9000,51.03631,3.7265108,1899.0,AS_NEW,139.0,NON_FLOOD_ZONE,855.0,125.0,2.9166666666666665,True
91675,11343191,2024-06-30,649.0,175.0,GAS,False,True,1.0,3.0,2.0,True,True,False,True,1.0,False,0.0,B,108.0,9000,51.0485927,3.743241,1899.0,JUST_RENOVATED,72.0,NON_FLOOD_ZONE,324.0,125.0,3.7085714285714286,True
54859,11420541,2024-06-30,269.0,68.0,ELECTRIC,False,True,1.0,1.0,1.0,True,False,True,False,0.0,False,0.0,C,253.0,9000,51.03878690000001,3.7355698,2001.0,GOOD,,POSSIBLE_N_CIRCUMSCRIBED_FLOOD_ZONE,831.0,23.0,3.9558823529411766,False
89354,11376876,2024-06-30,275.0,35.0,Unknown,True,True,1.0,1.0,1.0,True,False,False,False,0.0,False,0.0,A,67.77248355263157,9000,51.0563179,3.7138562,2025.0,GOOD,35.0,Unknown,724.0,-1.0,7.857142857142857,True
80948,11351694,2024-06-30,829.0,334.0,GAS,False,True,2.0,6.0,3.0,True,False,True,True,0.0,False,0.0,C,222.0,9050,51.035348,3.773714599999999,1982.0,Unknown,1122.0,NON_FLOOD_ZONE,1822.0,42.0,2.4820359281437128,True
81124,11367554,2024-06-30,485.0,230.0,FUELOIL,False,False,2.0,4.0,2.0,True,False,False,False,0.0,False,0.0,E,448.9862068965517,9031,51.0650241,3.6359211,1974.0,GOOD,971.0,Unknown,1088.0,50.0,2.108695652173913,True
59404,11390454,2024-06-30,525.0,200.0,GAS,False,False,3.0,3.0,2.0,False,False,False,True,25.0,False,0.0,B,104.0,9000,51.0428018,3.7022141,1970.0,TO_RENOVATE,,Unknown,2174.0,54.0,2.625,False
24949,11388959,2024-06-30,459.0,150.0,GAS,False,True,1.0,3.0,2.0,False,False,False,False,0.0,False,0.0,B,197.0,9041,51.0792478,3.7736016,,JUST_RENOVATED,335.0,Unknown,580.0,,3.06,True
31370,11307675,2024-06-30,695.0,250.0,GAS,False,True,2.0,3.0,2.0,False,False,False,True,80.0,True,440.0,B,163.0,9032,51.0846811,3.6982788,,AS_NEW,580.0,NON_FLOOD_ZONE,1349.0,,2.78,True
126618,11202147,2024-06-30,1299.0,210.0,GAS,False,True,2.0,3.0,2.0,True,False,False,True,0.0,False,0.0,B,161.0,9000,51.0504372,3.7237456,1962.0,GOOD,,NON_FLOOD_ZONE,1931.0,62.0,6.185714285714286,False
119712,11347262,2024-06-30,630.0,274.0,GAS,False,True,1.0,4.0,2.0,False,False,False,False,0.0,False,0.0,C,227.0,9000,51.0516659,3.706803,,GOOD,70.0,NON_FLOOD_ZONE,1252.0,,2.2992700729927007,True
120947,11405832,2024-06-30,400.0,162.0,Unknown,False,True,1.0,4.0,2.0,True,False,False,False,0.0,True,75.0,D,352.27910958904107,9040,51.0760207,3.7838238,1967.0,GOOD,272.0,NON_FLOOD_ZONE,910.0,57.0,2.4691358024691357,True
39526,10654985,2024-06-30,289.0,130.0,GAS,False,True,1.0,3.0,2.0,True,True,False,False,0.0,False,0.0,C,267.0,9000,51.0806991,3.7289838,,JUST_RENOVATED,59.0,Unknown,297.0,,2.223076923076923,True
122697,11406871,2024-06-30,329.0,124.0,GAS,False,True,1.0,3.0,1.0,False,False,False,False,0.0,True,27.0,B,129.0,9000,51.0695803,3.6929066,1932.0,JUST_RENOVATED,70.0,Unknown,606.0,92.0,2.653225806451613,True
81302,11201096,2024-06-30,395.0,151.0,GAS,False,True,1.0,3.0,2.0,False,False,False,False,0.0,False,0.0,B,169.0,9050,51.0318172,3.74728,1918.0,Unknown,73.0,NON_FLOOD_ZONE,446.0,106.0,2.615894039735099,True
119735,11326255,2024-06-30,435.0,190.0,FUELOIL,False,True,1.0,4.0,2.0,False,False,False,False,0.0,False,0.0,E,440.0,9040,51.0713036,3.774285799999999,1958.0,TO_RENOVATE,826.0,NON_FLOOD_ZONE,689.0,66.0,2.289473684210526,True
89195,11419750,2024-06-30,310.0,120.0,Unknown,False,True,1.0,3.0,1.0,False,False,False,False,0.0,False,0.0,C,254.0,9000,51.0580017,3.7430471,,Unknown,42.0,NON_FLOOD_ZONE,776.0,,2.5833333333333335,True
91873,11208125,2024-06-30,320.0,99.0,GAS,False,True,1.0,3.0,2.0,True,False,False,True,0.0,True,118.0,B,155.0,9040,51.0738783,3.7616912,1995.0,Unknown,,NON_FLOOD_ZONE,925.0,29.0,3.2323232323232323,False
58365,11331648,2024-06-30,245.0,30.0,Unknown,False,False,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,B,154.1249146757679,9000,51.0428855,3.7221147,,AS_NEW,,NON_FLOOD_ZONE,773.0,,8.166666666666666,False
112798,11118941,2024-06-30,430.0,230.0,FUELOIL,False,True,1.0,3.0,1.0,True,True,False,False,0.0,True,968.0,F,967.0,9031,51.0353913,3.627663499999999,1969.0,TO_BE_DONE_UP,1128.0,NON_FLOOD_ZONE,1088.0,55.0,1.8695652173913044,True
121000,11116307,2024-06-30,279.0,90.0,Unknown,False,True,1.0,2.0,1.0,True,False,False,False,0.0,False,0.0,B,173.0,9000,51.04890109999999,3.7305516,,GOOD,,NON_FLOOD_ZONE,823.0,,3.1,False
6654,11422065,2024-06-30,295.0,74.0,GAS,False,True,1.0,1.0,1.0,True,False,True,False,0.0,False,0.0,B,122.0,9000,51.0303541,3.7125802,1960.0,GOOD,,NON_FLOOD_ZONE,919.0,64.0,3.9864864864864864,False
78417,11408332,2024-06-30,365.0,157.0,GAS,False,False,1.0,4.0,2.0,False,False,False,False,0.0,False,0.0,C,257.0,9000,51.0471173,3.7442875,1918.0,TO_BE_DONE_UP,95.0,NON_FLOOD_ZONE,446.0,106.0,2.3248407643312103,True
122486,11326807,2024-06-30,325.0,78.0,GAS,False,True,1.0,2.0,1.0,True,False,False,True,0.0,False,0.0,B,104.0,9000,51.0539355,3.6879661,2014.0,Unknown,,NON_FLOOD_ZONE,881.0,10.0,4.166666666666667,False
80354,11418191,2024-06-30,429.0,135.0,GAS,False,True,1.0,3.0,1.0,False,False,True,True,17.0,False,0.0,B,136.0,9000,51.0295424,3.722606099999999,2014.0,AS_NEW,,NON_FLOOD_ZONE,1047.0,10.0,3.1777777777777776,False
91536,11299790,2024-06-30,285.0,88.0,ELECTRIC,False,False,2.0,2.0,1.0,False,False,False,True,3.0,False,0.0,C,282.0,9000,51.0385475,3.703684099999999,1987.0,GOOD,,Unknown,1060.0,37.0,3.2386363636363638,False
6571,11362592,2024-06-30,375.0,78.0,ELECTRIC,False,True,1.0,2.0,1.0,False,False,True,False,0.0,False,0.0,C,221.0,9000,51.0469956,3.7402208,2005.0,GOOD,,NON_FLOOD_ZONE,818.0,19.0,4.8076923076923075,False
89937,11406773,2024-06-30,249.0,41.0,GAS,False,True,1.0,1.0,1.0,False,False,False,False,0.0,False,0.0,D,380.0,9000,51.04144119999999,3.725539,,GOOD,16.0,NON_FLOOD_ZONE,111.0,,6.073170731707317,True
58238,11369503,2024-06-30,239.0,87.0,Unknown,False,False,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,C,260.0,9032,51.0857902,3.6929632,1975.0,TO_RENOVATE,,NON_FLOOD_ZONE,764.0,49.0,2.7471264367816093,False
25429,11349437,2024-06-30,445.0,168.0,GAS,False,True,1.0,3.0,2.0,True,False,True,False,0.0,True,300.0,C,262.0,9820,50.9858158,3.7463862,1953.0,Unknown,740.0,NON_FLOOD_ZONE,679.0,71.0,2.6488095238095237,True
11351,11159270,2024-06-30,275.0,135.0,Unknown,False,False,1.0,3.0,1.0,True,False,False,False,0.0,False,0.0,F,701.0,9820,51.0073474,3.7573221,1969.0,Unknown,210.0,Unknown,783.0,55.0,2.037037037037037,True
43527,11092205,2024-06-30,850.0,416.0,GAS,False,True,4.0,7.0,3.0,False,False,False,False,0.0,False,0.0,C,251.17550274223035,9000,51.062634,3.707288199999999,,GOOD,474.0,NON_FLOOD_ZONE,1580.0,,2.043269230769231,True
10308,11398488,2024-06-30,619.0,212.0,GAS,False,True,2.0,3.0,2.0,True,False,True,True,65.0,False,0.0,A,85.0,9820,50.9430243,3.7385188,,Unknown,866.0,NON_FLOOD_ZONE,689.0,,2.919811320754717,True
19575,11360170,2024-06-30,365.0,150.0,GAS,False,False,2.0,4.0,2.0,False,False,True,False,0.0,False,0.0,C,268.0,9000,51.0528461,3.7057915,,TO_BE_DONE_UP,61.0,Unknown,500.0,,2.433333333333333,True
120019,11393686,2024-06-30,170.0,80.0,GAS,False,True,1.0,2.0,1.0,False,False,False,True,0.0,False,0.0,E,449.0,9000,51.0601506,3.6947031,1899.0,TO_RENOVATE,93.0,NON_FLOOD_ZONE,272.0,125.0,2.125,True
112778,11388915,2024-06-30,1500.0,770.0,FUELOIL,False,True,6.0,11.0,6.0,True,True,True,True,70.0,False,0.0,C,243.0,9000,51.0612349,3.7265352,1900.0,TO_BE_DONE_UP,350.0,NON_FLOOD_ZONE,1117.0,124.0,1.948051948051948,True
91595,11376878,2024-06-30,253.0,37.0,Unknown,True,True,1.0,1.0,1.0,True,False,False,True,0.0,False,0.0,A,67.77248355263157,9000,51.04443329999999,3.7416781,2025.0,GOOD,37.0,Unknown,691.0,-1.0,6.837837837837838,True
86831,11428045,2024-06-30,325.0,95.0,ELECTRIC,False,True,1.0,2.0,1.0,False,False,False,False,0.0,False,0.0,D,366.0,9000,51.0382714,3.7319548,2004.0,GOOD,,NON_FLOOD_ZONE,977.0,20.0,3.4210526315789473,False
75984,11291847,2024-06-30,569.0,144.0,Unknown,False,True,1.0,3.0,2.0,False,False,False,False,0.0,False,0.0,C,254.0,9030,51.0831516,3.6727672,,GOOD,780.0,Unknown,1162.0,,3.951388888888889,True
26212,11318266,2024-06-30,450.0,125.0,GAS,False,True,1.0,2.0,1.0,True,False,False,True,0.0,False,0.0,B,138.0,9000,51.0487895,3.732865,1967.0,AS_NEW,,NON_FLOOD_ZONE,1078.0,57.0,3.6,False
127026,11368421,2024-06-30,340.0,155.0,PELLET,True,True,1.0,3.0,1.0,True,False,False,False,0.0,False,0.0,C,246.0,9041,51.0813423,3.7694937,1931.0,GOOD,0.0,NON_FLOOD_ZONE,821.0,93.0,2.193548387096774,True
24391,11385242,2024-06-30,445.0,96.0,GAS,False,True,1.0,2.0,1.0,True,False,False,True,10.0,False,0.0,A,52.0,9052,51.0094236,3.7008991,2019.0,GOOD,,NON_FLOOD_ZONE,1200.0,5.0,4.635416666666667,False
46396,11420451,2024-06-30,389.0,133.0,GAS,False,True,1.0,3.0,2.0,False,False,False,True,0.0,False,0.0,D,321.0,9820,51.0177337,3.7578671,,Unknown,0.0,NON_FLOOD_ZONE,893.0,,2.924812030075188,True
41232,11289726,2024-06-30,189.0,70.0,GAS,False,True,1.0,2.0,1.0,True,False,True,True,13.0,False,0.0,C,204.0,9000,51.0697505,3.7382584,,Unknown,,NON_FLOOD_ZONE,614.0,,2.7,False
84408,11406918,2024-06-30,355.0,120.0,GAS,False,True,1.0,2.0,1.0,True,False,False,True,31.0,False,0.0,A,80.0,9940,51.1129118,3.7362282,2016.0,AS_NEW,,NON_FLOOD_ZONE,746.0,8.0,2.9583333333333335,False
75954,11362304,2024-06-30,340.0,155.0,GAS,False,False,1.0,3.0,1.0,False,False,False,False,0.0,False,0.0,D,314.0,9031,51.03780940000001,3.6314159,1965.0,TO_RENOVATE,500.0,Unknown,821.0,59.0,2.193548387096774,True
20357,11350386,2024-06-30,369.0,143.0,GAS,False,True,1.0,4.0,2.0,True,False,True,False,0.0,False,0.0,D,382.0,9051,51.0221475,3.6729124,1968.0,Unknown,249.0,NON_FLOOD_ZONE,644.0,56.0,2.5804195804195804,True
8370,11419886,2024-06-30,240.0,58.0,Unknown,False,False,1.0,2.0,1.0,False,False,False,True,10.0,False,0.0,C,298.0,9000,51.063067,3.7072386,,GOOD,50.0,Unknown,672.0,,4.137931034482759,True
41688,11135439,2024-06-30,380.0,123.0,GAS,False,True,1.0,2.0,1.0,False,False,True,True,15.0,False,0.0,C,251.17550274223035,9000,51.0283295,3.711952999999999,1958.0,JUST_RENOVATED,,Unknown,974.0,66.0,3.089430894308943,False
107812,11314015,2024-06-30,369.0,89.0,Unknown,True,True,3.0,3.0,3.0,True,False,False,False,0.0,False,0.0,B,128.0,9000,51.035956,3.727042,,Unknown,0.0,NON_FLOOD_ZONE,400.0,,4.146067415730337,True
26492,11385828,2024-06-30,449.0,127.0,Unknown,False,False,1.0,3.0,1.0,True,False,True,True,10.0,False,0.0,B,119.0,9000,51.044649,3.736399199999999,1970.0,Unknown,,NON_FLOOD_ZONE,1194.0,54.0,3.5354330708661417,False
